,time,open,high,low,close,volume,amount,settelementPrice,openInterest,preClose,suspendFlag
20250115135000,1736920200000,250.31,250.42000000000002,250.31,250.31,319,7986102.0,0.0,13,250.31,0
20250115135100,1736920260000,250.29000000000002,250.31,250.27,250.27,356,8910410.0,0.0,13,250.31,0
20250115135200,1736920320000,250.25,250.6,250.21,250.58,321,8035526.0,0.0,13,250.27,0
20250115135300,1736920380000,250.59,250.59,250.33,250.33,225,5634531.0,0.0,13,250.58,0
20250115135400,1736920440000,250.33,250.36,250.3,250.31,197,4931305.0,0.0,13,250.33,0
20250115135500,1736920500000,250.34,250.34,250.3,250.32000000000002,243,6082762.000000001,0.0,13,250.31,0
20250115135600,1736920560000,250.32999999999998,250.60999999999999,250.32,250.45999999999998,348,8714781.0,0.0,13,250.32,0
20250115135700,1736920620000,250.56,250.65,250.5,250.56,343,8594031.0,0.0,13,250.46,0
20250115135800,1736920680000,250.53,250.61,250.46,250.55,369,9244090.0,0.0,13,250.56,0
20250115135900,1736920740000,250.51000000000002,250.53,250.39000000000001,250.4,289,7238520.0,0.0,13,250.55,0
20250115140000,1736920800000,250.42000000000002,250.42000000000002,250.3,250.37,382,9564446.0,0.0,13,250.4,0
20250115140100,1736920860000,250.33,250.5,250.33,250.41000000000003,464,11617662.0,0.0,13,250.37,0
20250115140200,1736920920000,250.39,250.4,250.35,250.39,321,8036932.0,0.0,13,250.41,0
20250115140300,1736920980000,250.4,250.52,250.36,250.36,337,8438911.0,0.0,13,250.39000000000001,0
20250115140400,1736921040000,250.35000000000002,250.35000000000002,250.20000000000002,250.20000000000002,775,19394941.0,0.0,13,250.36,0
20250115140500,1736921100000,250.17,250.35,250.16,250.35,455,11385295.0,0.0,13,250.2,0
20250115140600,1736921160000,250.32000000000002,250.35000000000002,250.20000000000002,250.22000000000003,384,9610338.0,0.0,13,250.35000000000002,0
20250115140700,1736921220000,250.20000000000002,250.4,250.20000000000002,250.21,420,10509749.000000002,0.0,13,250.22000000000003,0
20250115140800,1736921280000,250.22,250.35,250.18,250.21,224,5605084.000000001,0.0,13,250.21,0
20250115140900,1736921340000,250.36,250.50000000000003,250.20000000000002,250.39000000000001,278,6959811.000000001,0.0,13,250.21,0
20250115141000,1736921400000,250.39000000000001,250.66000000000003,250.23000000000002,250.38000000000002,370,9265991.0,0.0,13,250.39000000000001,0
20250115141100,1736921460000,250.38,250.66,250.21,250.5,627,15695623.000000002,0.0,13,250.38,0
20250115141200,1736921520000,250.48,250.59,250.29,250.31,599,15006018.0,0.0,13,250.5,0
20250115141300,1736921580000,250.31,250.31,250.17000000000002,250.18,416,10409508.0,0.0,13,250.31,0
20250115141400,1736921640000,250.17000000000002,250.28000000000003,250.17000000000002,250.27,288,7205696.0,0.0,13,250.18,0
20250115141500,1736921700000,250.26,250.26,250.13,250.13,381,9532441.0,0.0,13,250.26999999999998,0
20250115141600,1736921760000,250.11,250.22,250.09,250.22,839,20984925.0,0.0,13,250.13,0
20250115141700,1736921820000,250.11,250.18,250.06,250.07,454,11354264.0,0.0,13,250.22,0
20250115141800,1736921880000,250.08,250.21,250.08,250.10000000000002,249,6228106.0,0.0,13,250.07000000000002,0
20250115141900,1736921940000,250.11,250.11,250.08,250.09,242,6052237.0,0.0,13,250.10000000000002,0
20250115142000,1736922000000,250.09,250.22,250.09,250.11,339,8479422.0,0.0,13,250.09,0
20250115142100,1736922060000,250.11,250.4,250.11,250.3,334,8358333.0,0.0,13,250.11,0
20250115142200,1736922120000,250.3,250.3,250.15,250.15,241,6029659.0,0.0,13,250.3,0
20250115142300,1736922180000,250.14000000000001,250.18,250.08,250.18,457,11430182.0,0.0,13,250.15,0
20250115142400,1736922240000,250.18,250.18,250.09,250.1,284,7103551.0,0.0,13,250.18,0
20250115142500,1736922300000,250.07999999999998,250.15,250.07,250.10999999999999,396,9903576.0,0.0,13,250.1,0
20250115142600,1736922360000,249.97,249.99,249.69,249.75,4707,117650391.0,0.0,13,250.10999999999999,0
20250115142700,1736922420000,249.75000000000003,250.00000000000003,249.67000000000002,249.95000000000002,1054,26326184.0,0.0,13,249.75000000000003,0
20250115142800,1736922480000,249.96,249.98,249.91,249.98,524,13097119.0,0.0,13,249.95,0
20250115142900,1736922540000,250.0,250.07,249.97,250.0,333,8325086.0,0.0,13,249.98,0
20250115143000,1736922600000,249.97,250.04,249.9,250.04,382,9547616.0,0.0,13,250.0,0
20250115143100,1736922660000,249.93,250.1,249.93,249.95000000000002,413,10334162.0,0.0,13,250.04000000000002,0
20250115143200,1736922720000,249.95000000000002,250.08,249.9,250.06,341,8524397.0,0.0,13,249.95000000000002,0
20250115143300,1736922780000,250.06,250.20000000000002,250.05,250.19,353,8828738.000000002,0.0,13,250.06,0
20250115143400,1736922840000,250.16,250.16,249.9,250.0,653,16327087.000000002,0.0,13,250.19,0
20250115143500,1736922900000,249.99,250.14000000000001,249.99,250.10000000000002,332,8302655.000000001,0.0,13,250.0,0
20250115143600,1736922960000,250.10000000000002,250.10000000000002,250.01000000000002,250.06000000000003,406,10152929.000000002,0.0,13,250.10000000000002,0
20250115143700,1736923020000,250.03,250.1,249.9,249.9,793,19824331.000000004,0.0,13,250.06,0
20250115143800,1736923080000,249.98,249.99,249.91,249.99,458,11448675.0,0.0,13,249.9,0
20250115143900,1736923140000,249.97,250.34,249.97,250.02,452,11302934.0,0.0,13,249.99,0
20250115144000,1736923200000,250.09,250.22,250.09,250.09,530,13256987.0,0.0,13,250.02,0
20250115144100,1736923260000,250.08,250.29000000000002,250.08,250.09,423,10581054.0,0.0,13,250.09,0
20250115144200,1736923320000,250.03,250.03,250.0,250.03,414,10350787.0,0.0,13,250.09,0
20250115144300,1736923380000,250.04000000000002,250.14000000000001,249.99,250.06,628,15702570.000000002,0.0,13,250.03,0
20250115144400,1736923440000,250.06,250.49,250.06,250.25,682,17071929.0,0.0,13,250.06,0
20250115144500,1736923500000,250.22000000000003,250.35000000000002,250.14000000000001,250.35000000000002,476,11909817.0,0.0,13,250.25000000000003,0
20250115144600,1736923560000,250.28000000000003,250.59000000000003,250.26000000000002,250.49,694,17377330.000000004,0.0,13,250.35000000000002,0
20250115144700,1736923620000,250.48000000000002,250.69,250.4,250.63,662,16584475.0,0.0,13,250.49,0
20250115144800,1736923680000,250.65,250.98000000000002,250.64000000000001,250.88000000000002,1205,30215330.0,0.0,13,250.63000000000002,0
20250115144900,1736923740000,250.9,250.9,250.34,250.34,846,21195553.0,0.0,13,250.88,0
20250115145000,1736923800000,250.34,250.87,250.31,250.87,829,20775459.000000004,0.0,13,250.34,0
20250115145100,1736923860000,250.75,250.85999999999999,250.6,250.81,702,17600227.0,0.0,13,250.87,0
20250115145200,1736923920000,250.84,250.96,250.71,250.72,732,18360587.0,0.0,13,250.81,0
20250115145300,1736923980000,250.77,250.8,250.55,250.75,686,17199213.0,0.0,13,250.72,0
20250115145400,1736924040000,250.74,250.87,250.72,250.8,493,12362880.0,0.0,13,250.75,0
20250115145500,1736924100000,250.8,251.0,250.8,251.0,575,14429866.0,0.0,13,250.8,0
20250115145600,1736924160000,250.99,250.99,250.78,250.87,511,12829469.0,0.0,13,251.0,0
20250115145700,1736924220000,250.88000000000002,251.0,250.8,250.8,770,19320139.0,0.0,13,250.87,0
20250115145800,1736924280000,250.8,250.8,250.8,250.8,0,0.0,0.0,18,250.8,0
20250115145900,1736924340000,250.8,250.8,250.8,250.8,0,0.0,0.0,18,250.8,0
20250115150000,1736924400000,250.87,250.87,250.87,250.87,1715,43006142.00000001,0.0,15,250.8,0
20250116093000,1736991000000,252.0,252.0,252.0,252.0,1096,27619200.000000004,0.0,14,250.87,0
20250116093100,1736991060000,251.96,252.09,249.16,250.89,5315,133331282.0,0.0,13,252.0,0
20250116093200,1736991120000,250.85,251.59,250.85,251.46,2140,53755619.00000001,0.0,13,250.89,0
20250116093300,1736991180000,251.33,251.49,250.84,251.09,1629,40911429.0,0.0,13,251.46,0
20250116093400,1736991240000,251.04,251.5,250.19,250.39,1464,36723378.0,0.0,13,251.09,0
20250116093500,1736991300000,250.66,251.5,250.59,251.47,1842,46247353.0,0.0,13,250.39000000000001,0
20250116093600,1736991360000,251.48000000000002,252.08,251.48000000000002,251.97000000000003,2230,56163679.00000001,0.0,13,251.47000000000003,0
20250116093700,1736991420000,251.85999999999999,252.48,251.35,252.28,1645,41434317.0,0.0,13,251.97,0
20250116093800,1736991480000,252.31,252.9,252.28,252.6,2196,55459848.0,0.0,13,252.28,0
20250116093900,1736991540000,252.61,253.47000000000003,252.61,252.83,2018,51055381.0,0.0,13,252.60000000000002,0
20250116094000,1736991600000,252.83,253.96,252.83,253.43,2227,56434052.0,0.0,13,252.83,0
20250116094100,1736991660000,253.25,253.8,252.68,252.91,1447,36629947.0,0.0,13,253.43,0
20250116094200,1736991720000,252.86,252.91,252.12,252.86,1283,32421184.0,0.0,13,252.91,0
20250116094300,1736991780000,252.84,253.5,252.83,252.98000000000002,1520,38451649.00000001,0.0,13,252.86,0
20250116094400,1736991840000,252.91,253.18,252.91,253.16,1015,25689582.0,0.0,13,252.98,0
20250116094500,1736991900000,253.15,253.87,253.15,253.67000000000002,1635,41492160.0,0.0,13,253.16,0
20250116094600,1736991960000,253.69,254.6,253.69,254.56,2719,69075525.0,0.0,13,253.67,0
20250116094700,1736992020000,254.54999999999998,254.54999999999998,253.6,253.6,1613,41003745.0,0.0,13,254.56,0
20250116094800,1736992080000,253.6,254.15,253.6,254.09,941,23891506.0,0.0,13,253.6,0
20250116094900,1736992140000,254.09,254.3,253.58,253.69000000000003,1041,26443028.0,0.0,13,254.09,0
20250116095000,1736992200000,253.69000000000003,254.18,253.61,253.72000000000003,1152,29248103.999999996,0.0,13,253.69000000000003,0
20250116095100,1736992260000,253.72000000000003,254.17000000000002,253.45000000000002,253.50000000000003,871,22098188.0,0.0,13,253.72000000000003,0
20250116095200,1736992320000,253.45,253.72,253.31,253.72,1240,31433827.000000004,0.0,13,253.5,0
20250116095300,1736992380000,253.71,253.85,253.5,253.5,791,20066974.0,0.0,13,253.72,0
20250116095400,1736992440000,253.49,253.5,253.33,253.33,853,21637716.0,0.0,13,253.5,0
20250116095500,1736992500000,253.33,253.47,253.0,253.02,1001,25342372.0,0.0,13,253.33,0
20250116095600,1736992560000,252.9,253.3,252.81,253.3,807,20411950.0,0.0,13,253.02,0
20250116095700,1736992620000,253.26999999999998,253.38,252.79,252.81,664,16805186.0,0.0,13,253.29999999999998,0
20250116095800,1736992680000,252.85,253.1,252.62,253.1,738,18653565.0,0.0,13,252.81,0
20250116095900,1736992740000,253.08,253.65,253.08,253.57000000000002,660,16724729.000000002,0.0,13,253.10000000000002,0
20250116100000,1736992800000,253.60000000000002,253.76000000000002,253.02,253.02,1070,27127058.000000004,0.0,13,253.57000000000002,0
20250116100100,1736992860000,253.16000000000003,253.55,253.01000000000002,253.48000000000002,545,13802901.0,0.0,13,253.02,0
20250116100200,1736992920000,253.48000000000002,253.85000000000002,253.27,253.55,699,17716324.0,0.0,13,253.48000000000002,0
20250116100300,1736992980000,253.62000000000003,253.66000000000003,253.01000000000002,253.04000000000002,535,13556236.000000002,0.0,13,253.55,0
20250116100400,1736993040000,253.0,253.0,252.71,252.78,446,11276722.0,0.0,13,253.04000000000002,0
20250116100500,1736993100000,252.88000000000002,252.93,252.8,252.8,387,9782787.0,0.0,13,252.78,0
20250116100600,1736993160000,252.78,253.12,252.77,252.77,433,10951607.000000002,0.0,13,252.8,0
20250116100700,1736993220000,252.74,252.77,252.41,252.57,495,12505022.0,0.0,13,252.77,0
20250116100800,1736993280000,252.51000000000002,252.56,252.27,252.56,458,11558525.0,0.0,13,252.57000000000002,0
20250116100900,1736993340000,252.54000000000002,252.54000000000002,252.05,252.05,556,14031563.0,0.0,13,252.56,0
20250116101000,1736993400000,252.05,252.15,252.0,252.1,476,11996398.0,0.0,13,252.05,0
20250116101100,1736993460000,252.10000000000002,252.16,251.52,251.52,638,16074196.999999998,0.0,13,252.10000000000002,0
20250116101200,1736993520000,251.60000000000002,251.69000000000003,251.42000000000002,251.42000000000002,680,17104881.0,0.0,13,251.52,0
20250116101300,1736993580000,251.37,251.4,251.19,251.22,535,13443590.000000002,0.0,13,251.42,0
20250116101400,1736993640000,251.22,251.49,251.22,251.32,703,17678396.000000004,0.0,13,251.22,0
20250116101500,1736993700000,251.3,251.49,250.98000000000002,251.00000000000003,1157,29040799.0,0.0,13,251.32000000000002,0
20250116101600,1736993760000,250.98,251.16,250.79,250.79,924,23189029.000000004,0.0,13,251.0,0
20250116101700,1736993820000,250.77,251.08,250.70000000000002,251.08,684,17171108.0,0.0,13,250.79000000000002,0
20250116101800,1736993880000,251.09,251.12,250.78,251.03,697,17490571.999999996,0.0,13,251.08,0
20250116101900,1736993940000,251.11,251.11,250.98000000000002,251.02,417,10468124.0,0.0,13,251.03000000000003,0
20250116102000,1736994000000,251.02,251.02,250.21,250.36,1235,30950720.999999996,0.0,13,251.02,0
20250116102100,1736994060000,250.35000000000002,250.36,250.24,250.28,644,16120024.0,0.0,13,250.36,0
20250116102200,1736994120000,250.29000000000002,250.34000000000003,250.26000000000002,250.28000000000003,415,10387395.0,0.0,13,250.28000000000003,0
20250116102300,1736994180000,250.31,250.31,250.09,250.09,702,17563197.0,0.0,13,250.28,0
20250116102400,1736994240000,250.09,250.11,249.9,249.9,1578,39453337.00000001,0.0,13,250.09,0
20250116102500,1736994300000,250.0,250.1,249.91,250.07999999999998,818,20451583.999999996,0.0,13,249.9,0
20250116102600,1736994360000,250.08,250.08,249.84,249.87,896,22396161.0,0.0,13,250.08,0
20250116102700,1736994420000,249.88000000000002,250.02,249.86,250.02,644,16096757.0,0.0,13,249.87,0
20250116102800,1736994480000,250.04,250.2,250.03,250.15,683,17081927.0,0.0,13,250.02,0
20250116102900,1736994540000,250.0,250.02,249.84,249.97,1110,27748152.0,0.0,13,250.15,0
20250116103000,1736994600000,249.99,249.99,249.9,249.9,700,17494269.0,0.0,13,249.97,0
20250116103100,1736994660000,249.9,249.93,249.9,249.92000000000002,686,17133569.0,0.0,13,249.9,0
20250116103200,1736994720000,249.93,250.09,249.8,249.81,1119,27975923.0,0.0,13,249.92000000000002,0
20250116103300,1736994780000,249.8,250.13000000000002,249.77,250.13000000000002,623,15570249.000000002,0.0,13,249.81,0
20250116103400,1736994840000,250.13,250.22,249.99,249.99,425,10628924.0,0.0,13,250.13,0
20250116103500,1736994900000,249.98,249.98,249.91,249.94,355,8873435.000000002,0.0,13,249.99,0
20250116103600,1736994960000,249.92000000000002,249.95000000000002,249.9,249.9,601,15020629.999999998,0.0,13,249.94,0
20250116103700,1736995020000,249.85999999999999,249.85999999999999,249.54,249.54,954,23821099.000000004,0.0,13,249.9,0
20250116103800,1736995080000,249.53,249.53,249.33,249.37,1076,26839798.0,0.0,13,249.54000000000002,0
20250116103900,1736995140000,249.33,249.9,249.33,249.85000000000002,403,10062111.0,0.0,13,249.37,0
20250116104000,1736995200000,249.95000000000002,250.15,249.95000000000002,250.06000000000003,260,6500374.0,0.0,13,249.85000000000002,0
20250116104100,1736995260000,250.0,250.0,249.8,249.93,411,10270513.0,0.0,13,250.06,0
20250116104200,1736995320000,249.92000000000002,249.92000000000002,249.59,249.65,495,12361181.0,0.0,13,249.93,0
20250116104300,1736995380000,249.62,249.84,249.62,249.72,262,6541461.0,0.0,13,249.65,0
20250116104400,1736995440000,249.66,249.84,249.66,249.78,264,6592502.0,0.0,13,249.72,0
20250116104500,1736995500000,249.79,249.98999999999998,249.79,249.92999999999998,225,5622822.0,0.0,13,249.78,0
20250116104600,1736995560000,250.0,250.0,249.59,249.8,709,17703868.0,0.0,13,249.93,0
20250116104700,1736995620000,249.8,249.8,249.59,249.69,457,11409272.0,0.0,13,249.8,0
20250116104800,1736995680000,249.62,249.71,249.59,249.59,382,9536471.0,0.0,13,249.69,0
20250116104900,1736995740000,249.52,249.95000000000002,249.52,249.81,664,16574590.0,0.0,13,249.59,0
20250116105000,1736995800000,249.79999999999998,250.0,249.79,249.98999999999998,202,5047533.0,0.0,13,249.81,0
20250116105100,1736995860000,249.97,249.97,249.77,249.77,526,13142691.0,0.0,13,249.99,0
20250116105200,1736995920000,249.92000000000002,250.01000000000002,249.76000000000002,250.01000000000002,442,11046722.0,0.0,13,249.77,0
20250116105300,1736995980000,250.0,250.05,249.78,249.78,429,10721211.0,0.0,13,250.01,0
20250116105400,1736996040000,249.82,250.1,249.81,250.08,516,12901166.0,0.0,13,249.78,0
20250116105500,1736996100000,250.1,250.11,249.78,249.88,279,6973823.0,0.0,13,250.08,0
20250116105600,1736996160000,249.83,249.9,249.77,249.8,211,5271167.999999999,0.0,13,249.88000000000002,0
20250116105700,1736996220000,249.8,249.88,249.75,249.85,199,4971190.0,0.0,13,249.8,0
20250116105800,1736996280000,249.9,249.9,249.85,249.87,242,6046891.0,0.0,13,249.85,0
20250116105900,1736996340000,249.87,249.87,249.49,249.49,527,13156880.0,0.0,13,249.87,0
20250116110000,1736996400000,249.5,249.54,249.35,249.35,530,13221687.0,0.0,13,249.48999999999998,0
20250116110100,1736996460000,249.34,249.34,249.02,249.11,1583,39447140.0,0.0,13,249.35000000000002,0
20250116110200,1736996520000,249.10999999999999,249.10999999999999,248.88,248.97,2367,58942596.0,0.0,13,249.10999999999999,0
20250116110300,1736996580000,248.96,249.2,248.91,249.09,1723,42887368.00000001,0.0,13,248.97,0
20250116110400,1736996640000,249.09,249.28,249.09,249.19,1113,27730366.000000004,0.0,13,249.09,0
20250116110500,1736996700000,249.19,249.26000000000002,248.96,249.0,600,14943922.0,0.0,13,249.19,0
20250116110600,1736996760000,249.08,249.12,248.97,248.97,651,16211241.999999998,0.0,13,249.0,0
20250116110700,1736996820000,248.98000000000002,248.98000000000002,248.8,248.81,809,20132668.0,0.0,13,248.97,0
20250116110800,1736996880000,248.81,248.89,248.75,248.89,486,12091413.000000002,0.0,13,248.81,0
20250116110900,1736996940000,248.9,249.0,248.9,249.0,454,11304218.0,0.0,13,248.89000000000001,0
20250116111000,1736997000000,249.0,249.28,248.99,249.20000000000002,1100,27404590.0,0.0,13,249.0,0
20250116111100,1736997060000,249.29,249.38,249.09,249.15,693,17275254.0,0.0,13,249.20000000000002,0
20250116111200,1736997120000,249.07999999999998,249.15,248.88,249.14,628,15638382.0,0.0,13,249.15,0
20250116111300,1736997180000,249.25,249.25,249.0,249.0,294,7324121.0,0.0,13,249.14,0
20250116111400,1736997240000,249.14000000000001,249.14000000000001,248.99,248.99,304,7569907.0,0.0,13,249.0,0
20250116111500,1736997300000,248.99,249.03,248.83,249.03,412,10255159.0,0.0,13,248.99,0
20250116111600,1736997360000,249.05,249.10000000000002,248.98000000000002,248.98000000000002,284,7072557.0,0.0,13,249.03000000000003,0
20250116111700,1736997420000,248.98000000000002,249.00000000000003,248.92000000000002,248.92000000000002,292,7270332.0,0.0,13,248.98000000000002,0
20250116111800,1736997480000,248.89,249.0,248.85,248.95,535,13316423.000000002,0.0,13,248.92,0
20250116111900,1736997540000,248.88,248.88,248.68,248.68,527,13111047.0,0.0,13,248.95000000000002,0
20250116112000,1736997600000,248.67,248.78,248.66,248.78,254,6317163.0,0.0,13,248.68,0
20250116112100,1736997660000,248.77,248.87,248.77,248.87,736,18312948.0,0.0,13,248.78,0
20250116112200,1736997720000,248.96,249.0,248.87,249.0,260,6472354.0,0.0,13,248.87,0
20250116112300,1736997780000,249.06,249.2,249.0,249.09,747,18606209.0,0.0,13,249.0,0
20250116112400,1736997840000,249.04,249.18,249.03,249.18,522,13002197.999999998,0.0,13,249.09,0
20250116112500,1736997900000,249.18,249.19,249.0,249.08,729,18157895.0,0.0,13,249.18,0
20250116112600,1736997960000,249.08,249.4,249.08,249.32000000000002,487,12145127.0,0.0,13,249.08,0
20250116112700,1736998020000,249.16000000000003,249.3,249.08,249.27,510,12710029.0,0.0,13,249.32000000000002,0
20250116112800,1736998080000,249.25,249.25,249.0,249.08,340,8469115.0,0.0,13,249.27,0
20250116112900,1736998140000,249.06,249.14,248.91,249.13,671,16712557.0,0.0,13,249.07999999999998,0
20250116113000,1736998200000,249.14000000000001,249.25,248.9,248.91,371,9242321.0,0.0,14,249.13,0
20250116130100,1737003660000,248.86,249.42000000000002,248.81,249.14000000000001,1385,34486866.0,0.0,13,248.91,0
20250116130200,1737003720000,249.13,249.7,249.13,249.69,408,10183679.0,0.0,13,249.14,0
20250116130300,1737003780000,249.78,249.78,249.5,249.66,648,16178556.000000002,0.0,13,249.69,0
20250116130400,1737003840000,249.66,249.98,249.66,249.71,524,13089693.0,0.0,13,249.66,0
20250116130500,1737003900000,249.73000000000002,250.00000000000003,249.73000000000002,249.91000000000003,675,16869103.0,0.0,13,249.71,0
20250116130600,1737003960000,249.92,249.92,249.41,249.41,304,7588345.0,0.0,13,249.91,0
20250116130700,1737004020000,249.52,249.52,248.92000000000002,248.92000000000002,394,9819366.0,0.0,13,249.41000000000003,0
20250116130800,1737004080000,248.85999999999999,249.09,248.85,249.06,413,10281605.0,0.0,13,248.92,0
20250116130900,1737004140000,249.08,249.09,248.97,249.04,295,7346903.0,0.0,13,249.06,0
20250116131000,1737004200000,248.99,249.14000000000001,248.98000000000002,249.14000000000001,254,6316851.0,0.0,13,249.04000000000002,0
20250116131100,1737004260000,249.16,249.16,248.85,248.85,484,12049439.0,0.0,13,249.14,0
20250116131200,1737004320000,248.86,248.99,248.70000000000002,248.70000000000002,365,9080142.0,0.0,13,248.85000000000002,0
20250116131300,1737004380000,248.72,248.88,248.68,248.73000000000002,302,7511738.0,0.0,13,248.70000000000002,0
20250116131400,1737004440000,248.73,248.73,248.5,248.53,907,22545218.0,0.0,13,248.73,0
20250116131500,1737004500000,248.69000000000003,248.84,248.42000000000002,248.44000000000003,667,16582301.0,0.0,13,248.53000000000003,0
20250116131600,1737004560000,248.43,248.57,248.28,248.31,872,21661226.0,0.0,13,248.44,0
20250116131700,1737004620000,248.3,248.60000000000002,248.3,248.54000000000002,365,9068897.0,0.0,13,248.31,0
20250116131800,1737004680000,248.53,248.58,248.53,248.55,274,6810486.000000001,0.0,13,248.54,0
20250116131900,1737004740000,248.56,248.56,248.44,248.44,394,9790694.0,0.0,13,248.55,0
20250116132000,1737004800000,248.45000000000002,248.91000000000003,248.45000000000002,248.61,608,15117475.0,0.0,13,248.44000000000003,0
20250116132100,1737004860000,248.60999999999999,248.60999999999999,248.54,248.56,595,14789955.0,0.0,13,248.60999999999999,0
20250116132200,1737004920000,248.56000000000003,248.56000000000003,248.26000000000002,248.53000000000003,723,17961530.000000004,0.0,13,248.56000000000003,0
20250116132300,1737004980000,248.54,248.94,248.54,248.94,313,7784488.0,0.0,13,248.53,0
20250116132400,1737005040000,248.94,249.42,248.94,249.05,609,15170081.999999998,0.0,13,248.94,0
20250116132500,1737005100000,249.05,249.25,249.05,249.23000000000002,326,8122840.0,0.0,13,249.05,0
20250116132600,1737005160000,249.22,249.6,249.04,249.45999999999998,834,20792352.999999996,0.0,13,249.23,0
20250116132700,1737005220000,249.42999999999998,249.45999999999998,249.29,249.29,348,8680613.0,0.0,13,249.45999999999998,0
20250116132800,1737005280000,249.18,249.18,248.98000000000002,249.08,683,17012211.0,0.0,13,249.29000000000002,0
20250116132900,1737005340000,249.08,249.18,249.08,249.18,254,6327435.0,0.0,13,249.08,0
20250116133000,1737005400000,249.16000000000003,249.16000000000003,248.8,248.89000000000001,675,16800712.0,0.0,13,249.18,0
20250116133100,1737005460000,248.92000000000002,249.01000000000002,248.73000000000002,248.73000000000002,312,7765504.0,0.0,13,248.89000000000001,0
20250116133200,1737005520000,248.71,249.14000000000001,248.71,248.95000000000002,485,12071502.000000002,0.0,13,248.73000000000002,0
20250116133300,1737005580000,249.00000000000003,249.09000000000003,248.76000000000002,248.95000000000002,539,13415990.0,0.0,13,248.95000000000002,0
20250116133400,1737005640000,248.95000000000002,249.13000000000002,248.95000000000002,249.10000000000002,382,9514252.000000002,0.0,13,248.95000000000002,0
20250116133500,1737005700000,249.07,249.29,249.0,249.0,572,14249933.0,0.0,13,249.1,0
20250116133600,1737005760000,249.04,249.5,249.04,249.42999999999998,611,15234278.000000002,0.0,13,249.0,0
20250116133700,1737005820000,249.33,249.70000000000002,249.33,249.63000000000002,611,15246571.0,0.0,13,249.43,0
20250116133800,1737005880000,249.64000000000001,249.75,249.21,249.29000000000002,475,11850942.0,0.0,13,249.63,0
20250116133900,1737005940000,249.29,249.29,249.1,249.15,572,14256820.999999998,0.0,13,249.29,0
20250116134000,1737006000000,249.29,249.54999999999998,249.29,249.5,261,6514566.0,0.0,13,249.15,0
20250116134100,1737006060000,249.51999999999998,249.54,249.04,249.32999999999998,395,9850938.0,0.0,13,249.5,0
20250116134200,1737006120000,249.31,249.31,249.21,249.31,225,5609051.0,0.0,13,249.33,0
20250116134300,1737006180000,249.35,249.48,249.09,249.15,338,8426394.0,0.0,13,249.31,0
20250116134400,1737006240000,249.18,249.26,249.03,249.23,440,10963700.0,0.0,13,249.15,0
20250116134500,1737006300000,249.2,249.21,249.03,249.1,318,7921172.000000001,0.0,13,249.23,0
20250116134600,1737006360000,249.09,249.10000000000002,249.05,249.05,141,3511846.0,0.0,13,249.10000000000002,0
20250116134700,1737006420000,249.05,249.19,249.05,249.19,320,7970105.000000001,0.0,13,249.05,0
20250116134800,1737006480000,249.25,249.58,249.25,249.58,412,10277034.000000002,0.0,13,249.19,0
20250116134900,1737006540000,249.65,249.68,249.42000000000002,249.48000000000002,381,9508996.0,0.0,13,249.58,0
20250116135000,1737006600000,249.48000000000002,249.51000000000002,249.46,249.47,214,5338899.0,0.0,13,249.48000000000002,0
20250116135100,1737006660000,249.46,249.71,249.46,249.70000000000002,271,6779409.0,0.0,13,249.47,0
20250116135200,1737006720000,249.67,249.67,249.22,249.24,489,12198602.0,0.0,13,249.7,0
20250116135300,1737006780000,249.23000000000002,249.24,249.08,249.24,336,8371217.999999999,0.0,13,249.24,0
20250116135400,1737006840000,249.24,249.44,249.24,249.4,388,9675749.0,0.0,13,249.24,0
20250116135500,1737006900000,249.31,249.48000000000002,249.27,249.47,269,6706867.0,0.0,13,249.4,0
20250116135600,1737006960000,249.48000000000002,249.68,249.48000000000002,249.57000000000002,463,11553451.0,0.0,13,249.47000000000003,0
20250116135700,1737007020000,249.56,249.85,249.56,249.81,235,5867582.0,0.0,13,249.57,0
20250116135800,1737007080000,249.87,249.88000000000002,249.42000000000002,249.48000000000002,599,14955898.0,0.0,13,249.81,0
20250116135900,1737007140000,249.48000000000002,249.56,249.21,249.38,515,12845686.000000002,0.0,13,249.48000000000002,0
20250116140000,1737007200000,249.3,249.47,249.3,249.47,162,4040613.0,0.0,13,249.38000000000002,0
20250116140100,1737007260000,249.47,249.54,249.47,249.49,298,7435281.0,0.0,13,249.47,0
20250116140200,1737007320000,249.48000000000002,249.48000000000002,249.45000000000002,249.47000000000003,263,6560767.999999999,0.0,13,249.49,0
20250116140300,1737007380000,249.48,249.75,249.47,249.75,240,5988457.0,0.0,13,249.47,0
20250116140400,1737007440000,249.8,249.86,249.8,249.85000000000002,208,5191196.0,0.0,13,249.75,0
20250116140500,1737007500000,249.84,249.85,249.57,249.79999999999998,596,14886945.0,0.0,13,249.85,0
20250116140600,1737007560000,249.83,249.99,249.83,249.99,458,11437573.0,0.0,13,249.8,0
20250116140700,1737007620000,250.01000000000002,250.27,250.01000000000002,250.20000000000002,625,15641188.0,0.0,13,249.99,0
20250116140800,1737007680000,250.2,250.2,250.0,250.0,264,6601202.0,0.0,13,250.2,0
20250116140900,1737007740000,250.01,250.09,250.0,250.09,334,8350464.0,0.0,13,250.0,0
20250116141000,1737007800000,250.07000000000002,250.09000000000003,250.01000000000002,250.08,220,5501118.000000001,0.0,13,250.09000000000003,0
