,time,open,high,low,close,volume,amount,settelementPrice,openInterest,preClose,suspendFlag
20250102132200,1735795320000,3302.0020000000004,3302.0820000000003,3299.414,3299.414,1993175,1910365014.9999998,0.0,0,3301.596,0
20250102132300,1735795380000,3299.0730000000003,3300.0930000000003,3298.2110000000002,3299.141,2086446,2257053278.0,0.0,0,3299.414,0
20250102132400,1735795440000,3299.547,3299.547,3297.37,3298.346,1656428,1850596580.0,0.0,0,3299.141,0
20250102132500,1735795500000,3298.379,3298.46,3296.449,3296.626,1922984,2000544628.0000002,0.0,0,3298.346,0
20250102132600,1735795560000,3296.874,3297.872,3296.283,3296.607,1851475,2045950476.0000002,0.0,0,3296.6259999999997,0
20250102132700,1735795620000,3296.863,3296.863,3294.464,3294.464,2049860,1966123958.0000002,0.0,0,3296.607,0
20250102132800,1735795680000,3294.514,3294.5769999999998,3293.212,3293.458,2923437,2624562967.0,0.0,0,3294.464,0
20250102132900,1735795740000,3293.195,3293.913,3292.57,3293.0570000000002,2004720,1989521605.0,0.0,0,3293.4570000000003,0
20250102133000,1735795800000,3292.7400000000002,3296.266,3292.7400000000002,3296.266,2479343,2549263235.0,0.0,0,3293.0580000000004,0
20250102133100,1735795860000,3296.2610000000004,3298.17,3295.885,3298.17,1805270,1859638175.0,0.0,0,3296.2650000000003,0
20250102133200,1735795920000,3298.052,3300.2780000000002,3298.052,3299.44,2014400,1869518493.0000002,0.0,0,3298.17,0
20250102133300,1735795980000,3299.0170000000003,3299.387,3296.574,3298.989,1999848,2051778945.0,0.0,0,3299.439,0
20250102133400,1735796040000,3298.408,3298.408,3295.85,3295.87,1343996,1450651152.0,0.0,0,3298.99,0
20250102133500,1735796100000,3295.648,3297.616,3295.648,3296.7250000000004,1087496,1221146152.0000002,0.0,0,3295.8700000000003,0
20250102133600,1735796160000,3296.837,3296.9700000000003,3295.608,3295.608,1006367,1132847868.0,0.0,0,3296.7250000000004,0
20250102133700,1735796220000,3295.6920000000005,3295.6920000000005,3292.9320000000002,3293.219,2197909,2098044116.0,0.0,0,3295.608,0
20250102133800,1735796280000,3293.2200000000003,3293.2560000000003,3291.224,3291.453,1546370,1666943152.0,0.0,0,3293.219,0
20250102133900,1735796340000,3290.803,3292.781,3290.803,3291.219,1653043,1749218946.0000002,0.0,0,3291.453,0
20250102134000,1735796400000,3290.727,3290.98,3288.893,3290.343,1964046,2028047984.0,0.0,0,3291.219,0
20250102134100,1735796460000,3290.093,3291.301,3289.375,3289.382,1445302,1525905458.0000002,0.0,0,3290.343,0
